USA/WA-CDC-UW21050465939/2021,18,North_King_County,2021-05-04,True,18
USA/WA-S5645/2021,23,South_King_County,2021-03-12,True,23
USA/WA-S5646/2021,23,South_King_County,2021-03-12,False,23
USA/WA-UW-67325/2021,25,North_King_County,2021-03-12,False,24
USA/WA-UW-69659/2021,25,North_King_County,2021-03-25,False,24
USA/WA-S8170/2021,25,North_King_County,2021-03-29,False,24
USA/WA-UW-21042722641/2021,25,North_King_County,2021-04-27,False,24
USA/WA-UW-21041652157/2021,25,North_King_County,2021-04-16,False,24
USA/WA-S5499/2021,38,North_King_County,2021-02-28,True,37
USA/WA-UW-2021040202199/2021,39,North_King_County,2021-04-02,True,38
USA/WA-UW-2021040645885/2021,39,North_King_County,2021-04-06,False,38
USA/WA-CDC-UW21060762455/2021,49,North_King_County,2021-06-07,True,47
USA/WA-UW-2021040306191/2021,51,North_King_County,2021-04-03,True,49
USA/WA-CDC-UW21072026636/2021,58,North_King_County,2021-07-20,True,56
USA/WA-Altius-ALTCOV-ZKULUWUDPPX5RXQM/2021,64,North_King_County,2021-04-30,False,62
USA/WA-CDC-UW21071051288/2021,86,South_King_County,2021-07-10,False,84
USA/WA-Altius-ALTCOV-PAUROQDCL3TSN3W4/2021,86,South_King_County,2021-06-21,False,84
USA/WA-Altius-ALTCOV-CYHQZBXITXXBDCDL/2021,86,South_King_County,2021-06-18,False,84
USA/WA-UW-21050317414/2021,107,North_King_County,2021-05-03,True,105
USA/WA-UW-67222/2021,110,South_King_County,2021-03-13,True,108
USA/WA-CDC-UW21042945680/2021,116,South_King_County,2021-04-29,False,114
USA/WA-UW-21041450048/2021,119,North_King_County,2021-04-14,False,117
USA/WA-S4807/2021,122,North_King_County,2021-02-05,True,120
USA/WA-UW-2021040208662/2021,140,North_King_County,2021-04-02,True,137
USA/WA-CDC-UW21051370249/2021,145,North_King_County,2021-05-13,True,142
USA/WA-S5435/2021,147,South_King_County,2021-02-24,True,144
USA/WA-CDC-UW21052083568/2021,152,North_King_County,2021-05-20,True,149
USA/WA-UW-68613/2021,153,North_King_County,2021-03-22,True,150
USA/WA-UW-68467/2021,156,South_King_County,2021-03-22,False,153
USA/WA-Altius-ALTCOV-O75BT5IX27BCSMSI/2021,156,South_King_County,2021-04-16,False,153
USA/WA-UW-21051509820/2021,168,South_King_County,2021-05-15,False,165
USA/WA-CDC-UW21071577999/2021,170,North_King_County,2021-07-15,True,167
USA/WA-UW-2021040203336/2021,175,North_King_County,2021-04-02,True,172
USA/WA-UW-21052727933/2021,178,South_King_County,2021-05-27,False,175
USA/WA-UW-21060876169/2021,180,South_King_County,2021-06-08,False,177
USA/WA-UW-2021040706296/2021,182,North_King_County,2021-04-07,False,179
USA/WA-UW-21042894183/2021,185,North_King_County,2021-04-28,True,182
USA/WA-Altius-ALTCOV-ICE5H4YTHGCFU2F2/2021,195,South_King_County,2021-04-23,False,192
USA/WA-Altius-ALTCOV-VUO7HH576Q37NFDZ/2021,195,South_King_County,2021-04-29,False,192
USA/WA-CDC-UW21051191625/2021,199,South_King_County,2021-05-11,False,196
USA/WA-CDC-UW21072107397/2021,205,North_King_County,2021-07-21,False,202
USA/WA-UW-2021033106774/2021,209,North_King_County,2021-03-31,True,206
USA/WA-AG-10093605/2021,220,South_King_County,2021-02-10,True,217
USA/WA-S4876/2021,220,South_King_County,2021-02-10,False,217
USA/WA-S4838/2021,225,South_King_County,2021-01-21,True,222
USA/WA-S4822/2021,225,South_King_County,2021-01-20,False,222
USA/WA-S4843/2021,225,South_King_County,2021-01-19,False,222
USA/WA-S4846/2021,225,South_King_County,2021-01-20,False,222
USA/WA-S6027/2021,225,South_King_County,2021-03-26,False,222
USA/WA-CDC-LC0013206/2021,225,South_King_County,2021-02-02,False,222
USA/WA-UW-2021041534680/2021,225,North_King_County,2021-04-15,False,222
USA/WA-S5430/2021,225,South_King_County,2021-02-24,False,222
USA/WA-S5152/2021,225,South_King_County,2021-02-18,False,222
USA/WA-S5157/2021,225,South_King_County,2021-02-18,False,222
USA/WA-S5607/2021,225,South_King_County,2021-03-05,False,222
USA/WA-UW-68429/2021,225,North_King_County,2021-03-17,False,222
USA/WA-AG-10111729/2021,225,South_King_County,2021-03-08,False,222
USA/WA-AG-10112514/2021,225,South_King_County,2021-03-09,False,222
USA/WA-UW-66937/2021,225,South_King_County,2021-03-08,False,222
USA/WA-UW-62359/2021,225,South_King_County,2021-02-22,False,222
USA/WA-UW-65382/2021,225,North_King_County,2021-02-27,False,222
USA/WA-UW-66224/2021,225,North_King_County,2021-03-02,False,222
USA/WA-UW-66090/2021,225,North_King_County,2021-03-05,False,222
USA/WA-UW-21041700093/2021,225,North_King_County,2021-04-17,False,222
USA/WA-UW-66229/2021,227,North_King_County,2021-03-06,True,224
USA/WA-UW-2021041388111/2021,230,North_King_County,2021-04-13,False,227
USA/WA-UW-2021033004853/2021,231,North_King_County,2021-03-30,True,228
USA/WA-Altius-ALTCOV-B6P2NDKI4Q7MJZBC/2021,240,South_King_County,2021-04-21,True,237
USA/WA-S5150/2021,243,South_King_County,2021-02-18,True,240
USA/WA-CDC-UW21050615570/2021,253,South_King_County,2021-05-06,True,250
USA/WA-Altius-ALTCOV-RAH2GY4ASO6KHNFG/2021,255,South_King_County,2021-04-17,True,252
USA/WA-S8483/2021,259,North_King_County,2021-05-18,True,255
USA/WA-UW-21042099214/2021,264,North_King_County,2021-04-20,False,260
USA/WA-CDC-UW21051845322/2021,283,South_King_County,2021-05-18,False,279
USA/WA-UW-67284/2021,290,North_King_County,2021-03-12,True,285
USA/WA-CDC-LC0083838/2021,305,South_King_County,2021-06-22,False,300
USA/WA-UW-21041781190/2021,319,North_King_County,2021-04-17,True,313
USA/WA-UW-67373/2021,321,North_King_County,2021-03-16,True,315
USA/WA-CDC-UW21061168127/2021,323,South_King_County,2021-06-11,False,317
USA/WA-CDC-UW21060454735/2021,323,South_King_County,2021-06-04,False,317
USA/WA-Altius-ALTCOV-WKO3MCITIPPZ2DBC/2021,332,South_King_County,2021-04-14,True,325
USA/WA-UW-21041622232/2021,338,North_King_County,2021-04-16,False,331
USA/WA-UW-21042195548/2021,338,North_King_County,2021-04-21,False,331
USA/WA-UW-21050305608/2021,350,South_King_County,2021-05-03,False,341
USA/WA-Altius-ALTCOV-SJ6ESIW56NHPDGWP/2021,352,South_King_County,2021-05-19,False,343
USA/WA-Altius-ALTCOV-2WHSDN5QV3CR62VV/2021,352,South_King_County,2021-06-01,False,343
USA/WA-UW-21051091195/2021,364,North_King_County,2021-05-10,True,354
USA/WA-UW-21051037140/2021,367,South_King_County,2021-05-10,False,357
USA/WA-UW-21042617420/2021,384,North_King_County,2021-04-26,True,373
USA/WA-UW-21051177762/2021,392,South_King_County,2021-05-11,False,381
USA/WA-CDC-UW21060477896/2021,400,South_King_County,2021-06-04,False,388
USA/WA-UW-2021040302890/2021,404,North_King_County,2021-04-03,True,392
USA/WA-UW-21051505472/2021,412,South_King_County,2021-05-15,False,400
